id;eikon_deal_id;verified_deal;potential_deal_cos05;acquiror;manually_checked_acquiror;manually_checked_target;best_match_link_corrected;best_match_review_amount_corrected;full_name;full_name_cleaned;Reviews_cumsum;bucket
4808;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Slack-Reviews-E950758.htm;758;Slack Technologies Inc;Slack Technologies;2036946;4
223;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Amphenol-Reviews-E1967.htm;450;Amphenol Corp;Amphenol;2037396;4
4777;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/MTS-Systems-Reviews-E1608.htm;287;MTS Systems Corp;MTS Systems;2037683;4
224;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/AstraZeneca-Reviews-E9214.htm;5300;AstraZeneca PLC;AstraZeneca;2042983;4
4778;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Alexion-Pharmaceuticals-Reviews-E6092.htm;694;Alexion Pharmaceuticals Inc;Alexion Pharmaceuticals;2043677;4
305;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Huntington-National-Bank-Reviews-E1496.htm;2173;Huntington Bancshares Inc;Huntington Bancshares;2045850;4
4840;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/TCF-Reviews-E246807.htm;1200;TCF Financial Corp;TCF Financial;2047050;4
236;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Diamondback-Energy-Reviews-E42426.htm;41;Diamondback Energy Inc;Diamondback Energy;2047091;4
4793;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/QEP-Resources-Reviews-E24542.htm;83;QEP Resources Inc;QEP Resources;2047174;4
237;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Viasat-Reviews-E5500.htm;1100;ViaSat Inc;ViaSat;2048274;4
4794;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/RigNet-Reviews-E142330.htm;107;RigNet Inc;RigNet;2048381;4
3;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/NCR-Reviews-E4212.htm;5800;NCR Corp;NCR;2054181;4
4565;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cardtronics-Reviews-E15467.htm;229;Cardtronics plc;Cardtronics;2054410;4
113;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/II-VI-Reviews-E1501.htm;177;II-VI Inc;II-VI;2054587;4
4628;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Coherent-Reviews-E1274.htm;364;Coherent Inc;Coherent;2054951;4
130;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Western-Alliance-Bank-Reviews-E38157.htm;179;Western Alliance Bancorp;Western Alliance Bancorp;2055130;4
4687;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Amerihome-Mortgage-Reviews-E17585.htm;141;AmeriHome Inc;AmeriHome;2055271;4
6;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Energy-Transfer-Reviews-E6125.htm;439;Energy Transfer LP;Energy Transfer;2055710;4
4568;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Enable-Midstream-Partners-Reviews-E817428.htm;128;Enable Midstream Partners LP;Enable Midstream Partners;2055838;4
8;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/M-and-T-Bank-Reviews-E858.htm;1900;M&T Bank Corp;MandT Bank;2057738;4
4700;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/People-s-United-Bank-Reviews-E199620.htm;754;People's United Financial Inc;People's United Financial;2058492;4
70;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Secure-Energy-Services-Reviews-E721876.htm;110;Secure Energy Services Inc;Secure Energy Services;2058602;4
4631;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Tervita-Reviews-E496879_P3.htm;199;Tervita Corp;Tervita;2058801;4
10;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/WSFS-Financial-Reviews-E1910.htm;157;WSFS Financial Corp;WSFS Financial;2058958;4
4686;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Bryn-Mawr-Trust-Reviews-E1196.htm;73;Bryn Mawr Bank Corp;Bryn Mawr Bank;2059031;4
93;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Canadian-Pacific-Reviews-E13514.htm;734;Canadian Pacific Railway Ltd;Canadian Pacific Railway;2059765;4
4572;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Kansas-City-Southern-Reviews-E19562.htm;156;Kansas City Southern;Kansas City Southern;2059921;4
68;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/SYNNEX-Reviews-E12131.htm;515;SYNNEX Corp;SYNNEX;2060436;4
4626;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Tech-Data-Reviews-E1944.htm;1600;Tech Data Corp;Tech Data;2062036;4
91;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/BancorpSouth-Reviews-E1171.htm;241;BancorpSouth Bank;BancorpSouth Bank;2062277;4
4656;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cadence-Financial-Reviews-E543835.htm;125;Cadence Bancorp;Cadence Bancorp;2062402;4
14;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Thermo-Fisher-Scientific-Reviews-E658.htm;6700;Thermo Fisher Scientific Inc;Thermo Fisher Scientific;2069102;4
4577;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/PPD-Reviews-E5695.htm;3200;PPD Inc;PPD;2072302;4
17;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Herman-Miller-Reviews-E1485.htm;529;Herman Miller Inc;Herman Miller;2072831;4
4579;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Knoll-Reviews-E5511.htm;294;Knoll Inc;Knoll;2073125;4
128;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Discovery-Inc-Reviews-E4220.htm;1600;Discovery Inc;Discovery;2074725;4
4639;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/WarnerMedia-Reviews-E12777.htm;2400;Warner Media LLC;Warner Media;2077125;4
21;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Berkshire-Hathaway-Reviews-E805672.htm;693;Berkshire Hathaway Inc;Berkshire Hathaway;2077818;4
4587;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Aon-Reviews-E53.htm;5600;Aon PLC;Aon;2083418;4
26;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Old-National-Bancorp-Reviews-E1730.htm;203;Old National Bancorp;Old National Bancorp;2083621;4
4669;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/First-Midwest-Bank-Reviews-E1415.htm;260;First Midwest Bancorp Inc;First Midwest Bancorp;2083881;4
28;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Vulcan-Materials-Reviews-E709.htm;339;Vulcan Materials Co;Vulcan Materials;2084220;4
4591;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/U-S-Concrete-Reviews-E9190.htm;44;US Concrete Inc;US Concrete;2084264;4
87;1,54E+11;1;1;1;1;1;https://www.glassdoor.co.uk/Reviews/CNH-Industrial-Reviews-E6538.htm;933;CNH Industrial NV;CNH Industrial NV;2085197;4
4593;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Raven-Industries-Reviews-E993.htm;100;Raven Industries Inc;Raven Industries;2085297;4
77;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Patterson-UTI-Energy-Reviews-E2585.htm;71;Patterson-UTI Energy Inc;Patterson-UTI Energy;2085368;4
4637;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Pioneer-Energy-Services-Reviews-E725601.htm;60;Pioneer Energy Services Corp;Pioneer Energy Services;2085428;4
31;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Wesfarmers-Reviews-E18089.htm;97;Wesfarmers Ltd;Wesfarmers;2085525;4
4595;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Australian-Pharmaceutical-Industries-Reviews-E41952.htm;42;Australian Pharmaceutical Industries Ltd;Australian Pharmaceutical Industries;2085567;4
34;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Independence-Realty-Trust-Reviews-E1729776.htm;58;Independence Realty Trust Inc;Independence Realty Trust;2085625;4
4701;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Steadfast-Companies-Reviews-E341933.htm;215;Steadfast Apartment REIT Inc;Steadfast Apartment REIT;2085840;4
95;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Baxter-Reviews-E83.htm;3200;Baxter International Inc;Baxter International;2089040;4
4605;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Hill-Rom-Reviews-E19740.htm;593;Hill-Rom Holdings Inc;Hill-Rom;2089633;4
38;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Block-Reviews-E422050.htm;1047;Square Inc;Square;2090680;4
4600;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Afterpay-Reviews-E1956008.htm;123;Afterpay Ltd;Afterpay;2090803;4
39;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Parker-Hannifin-Reviews-E517.htm;2300;Parker Hannifin Corp;Parker Hannifin;2093103;4
4601;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Meggitt-Reviews-E10198.htm;895;Meggitt PLC;Meggitt;2093998;4
41;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Penn-National-Gaming-Reviews-E2669.htm;440;Penn National Gaming Inc;Penn National Gaming;2094438;4
4654;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/theScore-Reviews-E648338.htm;122;Score Media & Gaming Inc;Score Media and Gaming;2094560;4
104;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/BHP-Reviews-E3459.htm;1800;BHP Group Ltd;BHP Group;2096360;4
4696;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/BHP-Reviews-E3459.htm;1800;BHP Group PLC;BHP Group;2098160;4
138;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/First-Interstate-Reviews-E17174.htm;128;First Interstate BancSystem Inc;First Interstate BancSystem;2098288;4
4664;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Great-Western-Bancorp-Reviews-E23341.htm;142;Great Western Bancorp Inc;Great Western Bancorp;2098430;4
102;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Emerson-Reviews-E225.htm;5133;Emerson Electric Co;Emerson Electric;2103563;4
4650;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Aspen-Technology-Inc-Reviews-E3701.htm;521;Aspen Technology Inc;Aspen Technology;2104084;4
48;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Pacira-BioSciences-Reviews-E3884.htm;101;Pacira Biosciences Inc;Pacira Biosciences;2104185;4
4607;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Flexion-Therapeutics-Reviews-E1164162.htm;75;Flexion Therapeutics Inc;Flexion Therapeutics;2104260;4
56;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/OpenText-Reviews-E5694.htm;3200;OpenText Corp;OpenText;2107460;4
4616;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Zix-Reviews-E2057.htm;72;Zix Corp;Zix;2107532;4
57;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Lemonade-Reviews-E1736285.htm;345;Lemonade Inc;Lemonade;2107877;4
4617;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Metromile-Reviews-E653576.htm;224;Metromile Inc;Metromile;2108101;4
112;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Jack-in-the-Box-Reviews-E1373.htm;2200;Jack in the Box Inc;Jack in the Box;2110301;4
4640;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Del-Taco-Restaurant-Reviews-EI_IE5620.0,8_KO9,19.htm;774;Del Taco Restaurants Inc;Del Taco Restaurants;2111075;4
60;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Kinross-Gold-Reviews-E3887.htm;235;Kinross Gold Corp;Kinross Gold;2111310;4
4649;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Great-Bear-Reviews-E33007.htm;58;Great Bear Resources Ltd;Great Bear Resources;2111368;4
62;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Pfizer-Reviews-E525.htm;6100;Pfizer Inc;Pfizer;2117468;4
4620;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Arena-Pharmaceuticals-Reviews-E11934.htm;73;Arena Pharmaceuticals Inc;Arena Pharmaceuticals;2117541;4
64;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Entegris-Reviews-E6272.htm;392;Entegris Inc;Entegris;2117933;4
4622;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/CMC-Materials-Reviews-E11440.htm;154;CMC Materials Inc;CMC Materials;2118087;4
65;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Oracle-Reviews-E1737.htm;42400;Oracle Corp;Oracle;2160487;4
4623;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Cerner-Reviews-E1242.htm;8600;Cerner Corp;Cerner;2169087;4
119;1,54E+11;1;1;1;1;1;https://www.glassdoor.com/Reviews/Quidel-Reviews-E1469.htm;158;Quidel Corp;Quidel;2169245;4
4667;1,54E+11;1;1;0;1;1;https://www.glassdoor.com/Reviews/Ortho-Clinical-Diagnostics-Reviews-E13592.htm;483;Ortho Clinical Diagnostics Holdings PLC;Ortho Clinical Diagnostics;2169728;4
